genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ADGRG6	0.207376085500534	-1.63048204568933	2.81509170700633	-0.579193225439621	0.562458801449788	NA
ADGRG7	0.0606241642913515	-0.97507496256218	4.0477734237114	-0.240891685500552	0.809639066426596	NA
ADGRL1	4.25387104776566	-0.351593496623999	0.701943334740297	-0.500885868164958	0.616451448727022	0.930163391485353
ADGRL2	2.12640607798272	-0.783772137890359	0.896685459174887	-0.874077001997524	0.382076320927632	NA
ADGRL3	124.018632570197	-0.715354779226576	0.388988406601398	-1.83901310961077	0.0659132578804773	0.578363257223788
ADGRL4	0	NA	NA	NA	NA	NA
ADGRV1	2.80398127960332	-1.9949244306279	1.26891608074483	-1.57214843510921	0.115916130869766	0.67573485639283
ADH4	0.0139693647651546	-0.67404911847158	4.23444545200101	-0.159182383174414	0.873525183074162	NA
ADH5	2.03638038541033	0.83158694362424	0.720335685609416	1.15444362987612	0.248318336550254	NA
ADHFE1	2.34975814577843	0.482654074451917	0.849605312606975	0.568092109700815	0.56997242516075	NA
ADI1	1.10272925384169	-1.55203113229358	1.23122363643861	-1.26055989047037	0.207467457288819	NA
ADIG	0.0691748991108578	0.465703946845836	4.2094046899606	0.110634158781772	0.911906458960038	NA
ADIPOR1	0.723582549285636	0.60132660274139	1.01988029458168	0.589605080062886	0.555455445099224	NA
ADIPOR2	4.01321582346623	-0.304947298655034	0.591323285190024	-0.515703180125975	0.60606173319744	0.927477127547886
ADK	17.5581723603383	-0.377294508807584	0.358929250708281	-1.05116679140266	0.293181992338644	0.821237607960114
ADM	0.560350451675673	0.0249344968407872	1.66589143664599	0.0149676601321565	0.988057980967651	NA
ADM2	0	NA	NA	NA	NA	NA
ADNP	12.4529804241414	-0.289575713172602	0.338901347003733	-0.8544542998509	0.392853320549648	0.855611173266417
ADNP2	1.36466806935002	-0.191616627639525	0.859763578622492	-0.222871301371631	0.823635672818009	NA
ADO	0.509893280050399	0.593281029783638	1.20143484889381	0.493810405391425	0.621440083820042	NA
ADORA1	2.15840193856349	-0.287719818410981	0.862365641403877	-0.333640169084881	0.738651102877491	NA
ADORA2A	0	NA	NA	NA	NA	NA
ADORA2B	0.50102382207918	-2.41011126459289	2.45053513812979	-0.983504062884914	0.325359416669129	NA
ADPGK	1.76956354252044	0.127284350969186	0.821534267048312	0.154934926118792	0.876872619034145	NA
ADPRH	0.18375687259783	-1.1781903956096	2.67869693822571	-0.439837138272909	0.660055067371853	NA
ADPRHL2	0.729004145464044	-0.48484781794842	1.10049122072755	-0.440573998971007	0.659521429738154	NA
ADPRM	0.817737080225291	-1.01739634675767	1.39679707043011	-0.728378064570531	0.466382187172086	NA
ADRA1A	8.20795206864237	-0.19471437988066	1.17189074279361	-0.166154038742973	0.868035728362376	0.983974954194638
ADRA1B	0.0837130346048579	-0.0858028506180162	3.03834985383517	-0.0282399508765297	0.977470773727808	NA
ADRA1D	0.0454892559600191	-0.926731727345536	4.23353814940978	-0.218902415577556	0.826726064744205	NA
ADRA2A	0	NA	NA	NA	NA	NA
ADRA2B	0	NA	NA	NA	NA	NA
ADRA2C	0.0338249390805753	0.687595955372071	4.21011392911153	0.163320035264978	0.870266459831202	NA
ADRB1	0.219524402448645	-1.59612225537659	2.28999343411702	-0.696998616501283	0.485803659627851	NA
ADRB2	0.15107596354925	-1.30996744497091	3.41333654914657	-0.383779163322888	0.701142132924243	NA
ADRB3	0	NA	NA	NA	NA	NA
ADRM1	1.21922665738083	-0.0446075639220738	1.40156690783042	-0.0318269243322283	0.974610074997081	NA
ADSL	0.806548855790552	1.70178187584153	1.33148890633861	1.27810443462212	0.201212605531954	NA
ADTRP	0.365478278554293	-1.43138613928083	2.60465126467672	-0.549550014120025	0.582628051547167	NA
AEBP1	0.337241901500625	0.841653734199588	1.81037819641623	0.464904922002319	0.641999545605246	NA
AEBP2	7.58082375190865	-0.783086713676791	0.545348884353312	-1.43593713335527	0.151020230899348	0.724653067765489
AEN	0.789247707853092	1.42322909623467	1.16944322239903	1.21701427566105	0.223598784379615	NA
AFAP1	13.7538453664873	0.569097184396792	0.798840365148162	0.712404141334596	0.476214551799074	0.883869472535857
AFAP1L1	0.962335917007169	-0.41182036207225	1.06978317976021	-0.384956849073435	0.700269385862432	NA
AFAP1L2	21.9147451918315	-0.2491045558635	0.332080781933294	-0.750132405775707	0.453174964042736	0.87478047190116
AFF1	2.76604021491248	-0.935457796835604	0.879970436125852	-1.06305593737222	0.287756584895064	NA
AFF2	1.1311264058809	-0.116562279913794	1.08810544416143	-0.107124066458123	0.914690554751297	NA
AFF3	8.54681050040208	-0.365547667579653	1.00640523200315	-0.363221151833708	0.716439688188398	0.961612103973633
AFF4	12.7252335941897	-0.391384936025063	0.397045702080561	-0.985742784707565	0.324259348570476	0.833688652784547
AFG3L2	4.14504307667792	-1.12160780025272	0.71579481152499	-1.56694038877308	0.117128625933589	0.67573485639283
AFM	0	NA	NA	NA	NA	NA
AFMID	2.8946945019378	2.01275596006328	1.02696271401561	1.95991142871492	0.0500061435741466	0.55512772479633
AFP	0	NA	NA	NA	NA	NA
AFTPH	3.80622019022668	0.106977478627638	0.553248454358043	0.193362453676927	0.846675118118053	0.98351508447024
AGA	1.32929489529065	-1.64311955381818	1.51754048157179	-1.08275171158289	0.278918644281972	NA
AGAP1	98.9979116646471	-0.531898406805202	0.464443715272694	-1.14523760213421	0.25211074587415	0.790400531033148
AGAP2	1.95223014484081	-3.03256487789539	1.31330379153599	-2.30911149228361	0.0209373952046647	NA
AGAP3	3.35697139466223	-0.164567399667212	0.620887126100354	-0.265052040458338	0.790969372464909	0.971674366457126
AGBL1	1.35805876170966	-0.61126581013877	1.30638987729725	-0.467904582515137	0.639852826288885	NA
AGBL2	0.357655714539454	-2.10216112726143	1.75061899325299	-1.20081019077441	0.229824837886315	NA
AGBL3	0.775893126134311	0.57056041589862	1.07074569415033	0.532862675998315	0.594128643689248	NA
AGBL5	0.713460743255238	-0.20561841767786	1.26275778307775	-0.162832825450263	0.870650062207607	NA
AGER	0.0931477628874173	-1.16280673745385	3.72275731176114	-0.312350937779438	0.754773832297035	NA
AGFG1	27.9587511628919	-0.07011299589593	0.571168232871136	-0.122753668465572	0.902302163899508	0.983974954194638
AGFG2	0.650998763995897	-0.763271894480806	1.2499614209447	-0.610636361803823	0.541440344658957	NA
AGGF1	1.46790987626115	0.351694411861045	0.788567232186636	0.445991663749232	0.655603267604921	NA
AGK	7.19281387088098	-0.405693543057205	0.499027106427137	-0.812968950648456	0.416235860235362	0.8617350106516
AGL	3.51047241203412	-1.04464318241674	0.648011312350405	-1.61207553403306	0.106945503971716	0.659349966635539
AGMAT	0.372779169562238	-0.633469414507894	1.90857569860513	-0.331906884788935	0.739959571511361	NA
AGMO	1.73318402123651	-2.98447236072018	1.5894087294551	-1.87772490827036	0.0604188074300907	NA
AGO2	5.35192933632308	0.0652642402901465	0.553254542565355	0.117964219484808	0.906096008597883	0.983974954194638
AGO4	5.34176136413111	-0.75686749014993	0.571209511620551	-1.32502606268347	0.185162507158157	0.75369732198092
AGPAT1	0.964455945837242	0.037150268470196	1.06236704522125	0.0349693344097086	0.972104193506826	NA
AGPAT2	0.0498899651716014	-0.886999603945674	4.23367583115879	-0.209510515051147	0.834049727706539	NA
AGPAT3	3.87254299622929	0.435731875943688	0.586698661421856	0.742684285128072	0.457672846194728	0.876522876653924
AGPAT4	20.0730922940474	-0.0814821505683491	0.64876676102741	-0.125595445795205	0.900052168137957	0.983974954194638
AGPAT5	3.8915514874875	0.923420482530628	0.504025505202189	1.83209078310471	0.0669378963291253	0.578363257223788
AGPAT6	5.08313726303184	-1.06432393354293	1.22056587621268	-0.87199220811042	0.383212628334962	0.853989014900468
AGPAT9	0.159811904170428	-1.11241409379391	2.71268888239004	-0.410078022959199	0.68174871367878	NA
AGPS	6.85683323861636	0.933168610414324	0.410841245027198	2.27136058443341	0.0231251584311132	0.431284204740261
AGR2	0.0120283187017715	-0.65682155637264	4.23449464339992	-0.155112147182992	0.87673290602259	NA
AGR3	0	NA	NA	NA	NA	NA
AGRP	0	NA	NA	NA	NA	NA
AGT	0.0399670482320806	-0.896683382228221	4.23364195306782	-0.211799531507018	0.832263434033797	NA
AGTPBP1	8.17037446632289	0.0654344727494208	0.386113803409966	0.169469395218549	0.865427443229813	0.983974954194638
AGTR1	0	NA	NA	NA	NA	NA
AGTRAP	0.600888995150613	0.0805829937363224	1.31065407083331	0.0614830377668519	0.950974522748784	NA
AGXT2	0.0353499600302825	-0.7547808046564	4.23415980969276	-0.178259876476219	0.858518888013617	NA
AHCTF1	3.65397522688435	0.176572181249716	0.546182436183451	0.32328425367089	0.746479978044079	0.967385765040542
AHCY	0.214836301200192	1.46944571928194	2.12297402790173	0.69216377589616	0.488834484403558	NA
AHCYL1	5.14182889069073	0.140568198830186	0.486014319317161	0.289226455359753	0.772408088116952	0.967385765040542
AHCYL2	11.2583918201259	0.135398796373807	0.345591221981937	0.391788875878577	0.695214215085626	0.955895258533723
AHDC1	2.06025710974436	-0.954241378531382	1.26201210803533	-0.756126959841076	0.449573079325389	NA
AHI1	13.435571957424	0.145159280593597	0.432421024088441	0.335689692469503	0.73710487945718	0.967385765040542
AHNAK2	0.256068199441526	0.829408637661462	2.49334221097418	0.332649338711272	0.739398995376879	NA
AHR	0.272944586102978	-1.78642523099306	2.77811584967241	-0.643034822037287	0.520201505002079	NA
AHRR	0.836222187438357	-3.18078160664679	1.92302449865196	-1.65405152606039	0.0981170439442601	NA
AHSA1	1.32124691123893	-1.06202526459544	1.10596788984996	-0.960267720556985	0.336920491522454	NA
AHSG	0.0139693647651546	-0.67404911847158	4.23444545200101	-0.159182383174414	0.873525183074162	NA
AHSP	0	NA	NA	NA	NA	NA
AIDA	1.63458801906282	-2.66323248826473	1.26447135651964	-2.10620230702187	0.0351867828554892	NA
AIF1L	0.20783293357465	-0.452351887521945	2.03286729171662	-0.22251914296873	0.823909772856592	NA
AIFM1	2.50349474170886	0.106707934807243	0.777471402019444	0.137249980552435	0.890833205909536	NA
AIFM2	0.420555617683615	-0.222745358669823	1.76388198517869	-0.126281327515943	0.899509236408516	NA
AIFM3	0.142131235063425	-1.10462181167929	4.23296279892093	-0.260957127230336	0.794125569455311	NA
AIG1	7.98024507247393	-0.117630508819176	0.45173023007885	-0.260399904603781	0.794555316531038	0.972020770961224
AIM2	0.164237703654179	-1.5091507147942	2.40387386710884	-0.627799459631909	0.530135320156793	NA
AIMP1	1.70642485199476	0.0877844318576284	0.919647237919491	0.0954544614913674	0.923953859500331	NA
AIMP2	1.45487579779395	1.90033547359681	0.930925073215117	2.04134095028041	0.0412169494001367	NA
AIP	0.899163449454282	0.654784603328122	1.20915472771646	0.541522592865108	0.58814742953048	NA
AIPL1	0	NA	NA	NA	NA	NA
AIRE	0.0139693647651546	-0.67404911847158	4.23444545200101	-0.159182383174414	0.873525183074162	NA
AJAP1	1.75729512193723	-2.56663468329261	1.57963063538571	-1.62483217645743	0.10419832296588	NA
AJUBA	0.0353499600302825	-0.7547808046564	4.23415980969276	-0.178259876476219	0.858518888013617	NA
AK1	0.178357580897306	0.60637322835226	2.67467702792834	0.226708952901847	0.820650064962139	NA
AK2	2.42516681252371	0.453069452864817	0.62115434082166	0.729399157487169	0.465757533018139	NA
AK3	3.86144112640469	0.756453741999767	0.660623071393148	1.14506104124479	0.252183872384719	0.790400531033148
AK4	0.908697378907314	-1.74398849649889	1.38866419667579	-1.2558748909014	0.209161333473776	NA
AK5	3.44096136066532	-1.90122337023313	1.02223698395285	-1.85986556941167	0.0629045476848752	0.572865805918339
AK6	1.45368188295827	1.51876182527617	1.06928596997418	1.42035140076966	0.155505403880256	NA
AK7	0.226156927921222	-1.75375975459057	3.40257060296935	-0.5154220027235	0.60625816043055	NA
AK8	0.737568687316064	-0.412906144826075	1.54392768064536	-0.267438786157056	0.789131339567023	NA
AK9	1.64223622222782	0.692618878405138	0.983196061406684	0.704456522551758	0.481148516818463	NA
AKAP1	1.0082006742841	-0.212141726547935	1.15153270619402	-0.184225532984724	0.8538365298517	NA
AKAP10	5.98922654772173	0.0251024188432565	0.425342538316302	0.0590169488869448	0.952938608381686	0.989648193059296
AKAP11	6.48200052611607	-0.0371792131639151	0.480947078532746	-0.0773041667647507	0.938381576229939	0.984603271270299
AKAP12	3.20529763787488	0.151841428912993	0.793957603600522	0.19124626834532	0.848332655639204	0.983608276021318
AKAP13	7.32136490542608	-0.475392387066133	0.816012015936248	-0.582580130907379	0.560175984174222	0.907277580607077
AKAP14	0.311063521047129	1.56590771319343	2.67807740675571	0.584713387762161	0.558740450606607	NA
AKAP17A	0.373071997816304	-2.21539606543203	1.92590279085315	-1.15031562130436	0.25001389911803	NA
AKAP3	0.238701214102879	-1.80809090379897	2.36140069666919	-0.765685767074315	0.443863297861669	NA
AKAP5	0.33406594137484	-0.258268289633078	1.49527556537325	-0.172722871699311	0.862869264972841	NA
AKAP6	20.9262431031082	-0.204523319532666	0.530527037528444	-0.38550970085422	0.699859820610276	0.956501749904368
AKAP7	5.18958214783339	-0.0684136653087038	0.869559515703866	-0.0786762309803789	0.937290151792495	0.984549978934005
AKAP8	2.1441914498407	-0.56115689443818	0.763177220278202	-0.735290414241689	0.462162644861324	NA
AKAP8L	6.98801427283805	-0.560438070641175	0.544548451008499	-1.02917944143124	0.303395361137362	0.827481417163344
AKAP9	18.5891006332329	-0.287740054719424	0.268301784020711	-1.07244927859746	0.283518284221236	0.821237607960114
AKIP1	0.443054304781739	1.05484615230052	1.17579233372922	0.897136443265372	0.369646114412429	NA
AKIRIN1	2.91918196747957	-0.343438810754576	0.642368230232058	-0.534644763845975	0.592895523543769	0.920386143030683
AKIRIN2	1.73321076973754	0.40890412427992	0.907428056508173	0.450618780571325	0.652264328557799	NA
AKNA	1.28095483081589	-1.06826262370216	1.41716215200234	-0.753804088115668	0.450966868847329	NA
AKNAD1	0.280813877207497	0.884946662032006	2.25221568163096	0.39292269796788	0.694376576559366	NA
AKR1A1	1.91933310860778	0.312340968318435	0.672355190768162	0.464547567427252	0.642255487871926	NA
AKR1D1	0.0539144524269042	-0.754780805016331	4.23415980969138	-0.178259876561283	0.858518887946815	NA
AKR1E2	1.1724954429462	-1.28611267596153	1.25360521236634	-1.02593118094477	0.304924023883758	NA
AKT1S1	0.174492478387892	0.254485711680418	2.68141298693418	0.0949073167469763	0.924388444832281	NA
AKT3	46.9988541399972	0.0377010381583887	0.239248747383761	0.157580921825748	0.874787037902599	0.983974954194638
AKTIP	0.946097216184787	1.05815174094177	1.09472977236589	0.966587159363472	0.333750456234708	NA
ALAD	0.955378756755852	0.290899794333853	0.943707668790356	0.308252019088419	0.757890572709117	NA
ALAS1	0.384505781494539	-0.802017076404651	1.45708320499887	-0.550426409180439	0.582026939062194	NA
ALAS2	0.107191160843176	-1.22543519986783	4.23260790394875	-0.289522494801509	0.772181568274617	NA
ALB	0.0227446279800096	-0.747821581014813	4.23418642101001	-0.176615176248293	0.85981067256513	NA
ALCAM	41.0859340274094	0.360932331521094	0.43650152780077	0.826875299473939	0.40830774488317	0.855611173266417
ALDH16A1	0.208069082202357	0.30105672513365	3.31459697199948	0.0908275508838237	0.927629618087199	NA
ALDH18A1	2.9221465839738	-0.146336252392477	0.607093625116757	-0.241043961488367	0.809521044493108	0.97704715723182
ALDH1A1	0.33450767637743	-1.53998062134309	2.61362387618409	-0.589212792007193	0.555718537052189	NA
ALDH1A2	0.182695838225525	-1.5142775148613	2.01561111885314	-0.751274638593436	0.452487389002946	NA
ALDH1A3	0.704419565661452	-1.47761468107219	2.34582713155341	-0.629890694500456	0.528766101560554	NA
ALDH1B1	0.149624071790192	0.211182900623167	3.37209570717153	0.0626266034424937	0.950063844510779	NA
ALDH1L1	1.1012321761487	-3.5288863211051	1.4493130911262	-2.43486817493862	0.014897215864958	NA
ALDH1L2	1.54147010865718	-0.336844936253043	0.999281971382132	-0.337086974347335	0.736051336369072	NA
ALDH2	1.91340100729993	-1.38563601496591	1.01733657806771	-1.36202319354105	0.173190565597204	NA
ALDH3A1	0.0367318825866761	-0.872877821792008	4.23372561048325	-0.20617250669969	0.836656162957378	NA
ALDH3A2	1.89569322897908	0.627760790715006	0.662978727882901	0.946879235054258	0.343700320166209	NA
ALDH3B1	0.148012614642194	-1.28606551648573	3.40324289316776	-0.377894131232182	0.705509242348624	NA
ALDH4A1	0.450222422094886	1.50806726264447	1.63942712916209	0.919874531669631	0.357638329324837	NA
ALDH5A1	1.81724999843515	0.436929815876272	0.637417820640412	0.685468466252307	0.493048352735593	NA
ALDH6A1	2.22342931932408	-1.65330248247138	1.04910731825138	-1.57591359216429	0.115045718090506	NA
ALDH7A1	3.05950007798283	0.222979971325818	0.567183575798853	0.393135451801052	0.694219441057322	0.955895258533723
ALDH8A1	0.0871224777540633	-0.229817104321813	3.14813971034562	-0.0730009229153881	0.941805383091739	NA
ALDH9A1	0.684092244355217	-0.108399894151077	1.28193833120555	-0.0845593672584366	0.932611703551104	NA
ALDOA	2.5358458137858	0.654291705241246	1.32209617226261	0.494889644920085	0.620678020561299	NA
ALDOB	0	NA	NA	NA	NA	NA
ALDOC	1.32297456454518	-2.2365139588446	1.62195835643815	-1.37889727560948	0.167926428291386	NA
ALG1	0.541251739851717	0.110915308963818	1.49143155144666	0.0743683535836645	0.940717289233666	NA
ALG11	1.13366896500605	0.662714362654389	0.906377180643235	0.731168410687564	0.464676292596411	NA
ALG12	1.09579422826083	0.897336173808046	0.978759073995196	0.916810068636411	0.359242175584723	NA
ALG13	3.30927057508771	-0.663532999984482	0.766038464755604	-0.866187574792572	0.386387306083529	0.855611173266417
ALG14	1.44488015392318	-0.374697422702251	0.819661180571338	-0.457136962910786	0.647572603948889	NA
ALG2	0.521146983854241	-1.27366163762458	1.53357373248836	-0.830518683674865	0.406245588759474	NA
ALG3	0.852268651330289	0.728286421289074	0.951844779905872	0.765131496924418	0.44419324605696	NA
ALG5	2.15163319252582	0.53359588842022	0.745153972075517	0.716088095100623	0.473936954251926	NA
ALG6	2.60400125281729	0.0851934202195147	0.724973114470308	0.117512523594423	0.906453920410082	NA
ALG8	2.499947414884	0.389256683535364	0.964970478353838	0.403387142163566	0.686663444168055	NA
ALG9	1.78177994539794	1.36197951273948	1.29294541889981	1.05339289101501	0.292160960993917	NA
ALK	8.29077899114325	-2.39399313814153	1.44722361223786	-1.65419712468598	0.0980874668948414	0.641870616697822
ALKBH1	2.84972620633091	-0.431628184647388	0.715715395111777	-0.603072377086395	0.546460541573177	0.899710947771587
ALKBH2	0.434112683700337	0.154097511054536	1.17283097423404	0.131389359967386	0.895467305212604	NA
