genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
NCSTN	6.25867690037849	-5.6927736879511	1.01476976835961	-5.60991652042762	2.02424235895291e-08	2.66532658735976e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NEDD8	8.02559398147506	-6.0429213138073	1.67658204633135	-3.60430992746835	0.000312983398699672	0.00714674404274279	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NEU3	18.1426606221469	-1.23087810524757	0.349916289787188	-3.51763590656543	0.000435409324326141	0.00926499107961768	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NF2	37.9677247661081	-1.03535794752783	0.267320539165899	-3.87309538862364	0.000107461743419981	0.00331857373623252	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NFIC	39.417348099341	-1.00334555362287	0.271741957106336	-3.69227322974732	0.000222258494372137	0.00564040664633744	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NHLH1	6.70946762353054	7.30279093219655	0.693376547397967	10.5322150851535	6.13729985714773e-26	3.67685634441721e-22	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NMD3	71.7706263267111	-2.42967224069816	0.411534713896078	-5.90393023639728	3.5494230511546e-09	5.45245987165826e-07	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NMU	9.67613159312189	2.19993179684933	0.475592328874848	4.62566711715873	3.73394593397259e-06	0.000229436616312101	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NOS1	22.2362002383944	-1.32016850470605	0.327713640430529	-4.028420980499	5.61527277475949e-05	0.00202657224057736	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NOX5	0.993021603164805	3.54017402357365	0.930458430476096	3.80476323027372	0.000141939896607013	0.00407847443919719	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NPLOC4	58.5881730429348	-0.683194020316832	0.189582013318541	-3.60368585794535	0.00031373621820086	0.00714674404274279	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NPR2	25.0794530897834	3.26153216696031	0.354335420598281	9.20464615547985	3.42798774061299e-20	5.13426863850311e-17	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NQO2	37.2511046627861	0.955027267180562	0.263345289588388	3.6265211679817	0.000287265280283758	0.00674904429090195	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NR1H3	6.28317121335847	1.48675780554239	0.419375011290103	3.54517499974246	0.000392352502010255	0.00853206475333371	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NR2C1	37.3120572128329	0.769064795741467	0.166089574059853	4.63042186780683	3.64921465863176e-06	0.000225386031132607	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NRBP2	18.0257186654577	1.13902541884326	0.324876068487739	3.50603054310923	0.000454843022581949	0.00954453431974941	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NSMAF	55.5467875563543	0.610064368048293	0.162224754247918	3.76061206488851	0.000169498119055508	0.00472308479656535	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NSUN6	43.8378244923959	1.19101315368643	0.206154480930801	5.77728482208547	7.59157148272029e-09	1.06034106261324e-06	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NTNG2	9.08943795160098	-2.28138780111188	0.594530309983655	-3.8372943528726	0.000124397330822639	0.00368031806893052	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NUDT3	63.1979703404308	-9.02107138184614	0.985945742095963	-9.14966310688536	5.71113727737995e-20	7.6034274286185e-17	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
NUDT4	20.2138315537567	-1.44199356493304	0.310629905692735	-4.64215949110647	3.44786548740034e-06	0.00021629489146613	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	709,420	709,420	FALSE	TRUE	TRUE	TRUE	FALSE
NXPH2	24.6325801744154	3.38795626222351	0.473036235772307	7.16214954799843	7.94217090209746e-13	2.75705978682958e-10	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
